transaction_id,amount,payment_method,merchant_category,customer_tenure_days,previous_success_rate,transaction_hour,retry_count,customer_monthly_transactions,failure_reason,action,simulated_success_probability,recovered,recovered_amount
TXN_000406,3370.61,upi,travel,709,0.878,15,1,17,network_error,stop,0.01,0,0.0
TXN_000407,621.65,wallet,education,1213,0.601,21,2,16,network_error,retry,0.7251,1,621.65
TXN_000407,621.65,wallet,education,1213,0.601,21,2,16,network_error,retry_later,0.5251,0,0.0
TXN_000407,621.65,wallet,education,1213,0.601,21,2,16,network_error,alternate_payment,0.4251,0,0.0
TXN_000407,621.65,wallet,education,1213,0.601,21,2,16,network_error,customer_followup,0.3251,0,0.0
TXN_000407,621.65,wallet,education,1213,0.601,21,2,16,network_error,stop,0.01,0,0.0
TXN_000408,1568.1,upi,travel,248,0.858,17,2,23,authentication_failed,retry,0.2893,0,0.0
TXN_000408,1568.1,upi,travel,248,0.858,17,2,23,authentication_failed,retry_later,0.3893,1,1568.1
TXN_000408,1568.1,upi,travel,248,0.858,17,2,23,authentication_failed,alternate_payment,0.4893,1,1568.1
TXN_000408,1568.1,upi,travel,248,0.858,17,2,23,authentication_failed,customer_followup,0.6893,1,1568.1
TXN_000408,1568.1,upi,travel,248,0.858,17,2,23,authentication_failed,stop,0.01,0,0.0
TXN_000409,2039.16,netbanking,travel,150,0.802,10,3,14,network_error,retry,0.6789,0,0.0
TXN_000409,2039.16,netbanking,travel,150,0.802,10,3,14,network_error,retry_later,0.4789,0,0.0
TXN_000409,2039.16,netbanking,travel,150,0.802,10,3,14,network_error,alternate_payment,0.3789,0,0.0
TXN_000409,2039.16,netbanking,travel,150,0.802,10,3,14,network_error,customer_followup,0.2789,1,2039.16
TXN_000409,2039.16,netbanking,travel,150,0.802,10,3,14,network_error,stop,0.01,0,0.0
TXN_000410,3024.31,upi,food,714,0.803,21,1,6,authentication_failed,retry,0.3694,0,0.0
TXN_000410,3024.31,upi,food,714,0.803,21,1,6,authentication_failed,retry_later,0.4694,1,3024.31
TXN_000410,3024.31,upi,food,714,0.803,21,1,6,authentication_failed,alternate_payment,0.5694,0,0.0
TXN_000410,3024.31,upi,food,714,0.803,21,1,6,authentication_failed,customer_followup,0.7694,1,3024.31
TXN_000410,3024.31,upi,food,714,0.803,21,1,6,authentication_failed,stop,0.01,0,0.0
TXN_000411,3683.49,netbanking,travel,1237,0.864,4,0,11,insufficient_funds,retry,0.5548,1,3683.49
TXN_000411,3683.49,netbanking,travel,1237,0.864,4,0,11,insufficient_funds,retry_later,0.9048,1,3683.49
TXN_000411,3683.49,netbanking,travel,1237,0.864,4,0,11,insufficient_funds,alternate_payment,0.7048,1,3683.49
TXN_000411,3683.49,netbanking,travel,1237,0.864,4,0,11,insufficient_funds,customer_followup,0.7548,0,0.0
TXN_000411,3683.49,netbanking,travel,1237,0.864,4,0,11,insufficient_funds,stop,0.01,0,0.0
TXN_000412,587.2,wallet,travel,217,0.851,22,2,8,insufficient_funds,retry,0.3345,0,0.0
TXN_000412,587.2,wallet,travel,217,0.851,22,2,8,insufficient_funds,retry_later,0.6845,1,587.2
TXN_000412,587.2,wallet,travel,217,0.851,22,2,8,insufficient_funds,alternate_payment,0.4845,1,587.2
TXN_000412,587.2,wallet,travel,217,0.851,22,2,8,insufficient_funds,customer_followup,0.5345,0,0.0
TXN_000412,587.2,wallet,travel,217,0.851,22,2,8,insufficient_funds,stop,0.01,0,0.0
TXN_000413,389.9,card,saas,1030,0.808,12,2,21,insufficient_funds,retry,0.3585,1,389.9
TXN_000413,389.9,card,saas,1030,0.808,12,2,21,insufficient_funds,retry_later,0.7085,1,389.9
TXN_000413,389.9,card,saas,1030,0.808,12,2,21,insufficient_funds,alternate_payment,0.5085,0,0.0
TXN_000413,389.9,card,saas,1030,0.808,12,2,21,insufficient_funds,customer_followup,0.5585,1,389.9
TXN_000413,389.9,card,saas,1030,0.808,12,2,21,insufficient_funds,stop,0.01,0,0.0
TXN_000414,6487.79,card,food,670,0.9,11,3,29,bank_decline,retry,0.4507,0,0.0
TXN_000414,6487.79,card,food,670,0.9,11,3,29,bank_decline,retry_later,0.3507,1,6487.79
TXN_000414,6487.79,card,food,670,0.9,11,3,29,bank_decline,alternate_payment,0.6507,1,6487.79
TXN_000414,6487.79,card,food,670,0.9,11,3,29,bank_decline,customer_followup,0.3507,1,6487.79
TXN_000414,6487.79,card,food,670,0.9,11,3,29,bank_decline,stop,0.01,0,0.0
TXN_000415,2520.76,upi,food,861,0.883,9,2,24,limit_exceeded,retry,0.3333,0,0.0
TXN_000415,2520.76,upi,food,861,0.883,9,2,24,limit_exceeded,retry_later,0.4333,0,0.0
TXN_000415,2520.76,upi,food,861,0.883,9,2,24,limit_exceeded,alternate_payment,0.7333,1,2520.76
TXN_000415,2520.76,upi,food,861,0.883,9,2,24,limit_exceeded,customer_followup,0.4333,0,0.0
TXN_000415,2520.76,upi,food,861,0.883,9,2,24,limit_exceeded,stop,0.01,0,0.0
TXN_000416,855.35,upi,education,1419,0.729,10,3,6,authentication_failed,retry,0.2137,0,0.0
TXN_000416,855.35,upi,education,1419,0.729,10,3,6,authentication_failed,retry_later,0.3137,1,855.35
TXN_000416,855.35,upi,education,1419,0.729,10,3,6,authentication_failed,alternate_payment,0.4137,0,0.0
TXN_000416,855.35,upi,education,1419,0.729,10,3,6,authentication_failed,customer_followup,0.6137,0,0.0
TXN_000416,855.35,upi,education,1419,0.729,10,3,6,authentication_failed,stop,0.01,0,0.0
TXN_000417,8528.36,card,food,304,0.616,15,3,14,insufficient_funds,retry,0.1534,1,8528.36
TXN_000417,8528.36,card,food,304,0.616,15,3,14,insufficient_funds,retry_later,0.5034,1,8528.36
TXN_000417,8528.36,card,food,304,0.616,15,3,14,insufficient_funds,alternate_payment,0.3034,0,0.0
TXN_000417,8528.36,card,food,304,0.616,15,3,14,insufficient_funds,customer_followup,0.3534,0,0.0
TXN_000417,8528.36,card,food,304,0.616,15,3,14,insufficient_funds,stop,0.01,0,0.0
TXN_000418,2029.76,card,ecommerce,1435,0.686,5,3,9,bank_decline,retry,0.3952,0,0.0
TXN_000418,2029.76,card,ecommerce,1435,0.686,5,3,9,bank_decline,retry_later,0.2952,1,2029.76
TXN_000418,2029.76,card,ecommerce,1435,0.686,5,3,9,bank_decline,alternate_payment,0.5952,0,0.0
TXN_000418,2029.76,card,ecommerce,1435,0.686,5,3,9,bank_decline,customer_followup,0.2952,0,0.0
TXN_000418,2029.76,card,ecommerce,1435,0.686,5,3,9,bank_decline,stop,0.01,0,0.0
TXN_000419,5879.91,card,saas,403,0.877,20,3,3,bank_decline,retry,0.4261,0,0.0
TXN_000419,5879.91,card,saas,403,0.877,20,3,3,bank_decline,retry_later,0.3261,0,0.0
TXN_000419,5879.91,card,saas,403,0.877,20,3,3,bank_decline,alternate_payment,0.6261,1,5879.91
TXN_000419,5879.91,card,saas,403,0.877,20,3,3,bank_decline,customer_followup,0.3261,0,0.0
TXN_000419,5879.91,card,saas,403,0.877,20,3,3,bank_decline,stop,0.01,0,0.0
TXN_000420,1934.33,wallet,education,860,0.896,2,0,4,limit_exceeded,retry,0.4991,0,0.0
TXN_000420,1934.33,wallet,education,860,0.896,2,0,4,limit_exceeded,retry_later,0.5991,1,1934.33
TXN_000420,1934.33,wallet,education,860,0.896,2,0,4,limit_exceeded,alternate_payment,0.8991,1,1934.33
TXN_000420,1934.33,wallet,education,860,0.896,2,0,4,limit_exceeded,customer_followup,0.5991,0,0.0
TXN_000420,1934.33,wallet,education,860,0.896,2,0,4,limit_exceeded,stop,0.01,0,0.0
TXN_000421,14196.46,upi,ecommerce,380,0.985,2,1,23,bank_decline,retry,0.5835,0,0.0
TXN_000421,14196.46,upi,ecommerce,380,0.985,2,1,23,bank_decline,retry_later,0.4835,0,0.0
TXN_000421,14196.46,upi,ecommerce,380,0.985,2,1,23,bank_decline,alternate_payment,0.7835,1,14196.46
TXN_000421,14196.46,upi,ecommerce,380,0.985,2,1,23,bank_decline,customer_followup,0.4835,0,0.0
TXN_000421,14196.46,upi,ecommerce,380,0.985,2,1,23,bank_decline,stop,0.01,0,0.0
TXN_000422,10460.28,upi,travel,452,0.942,20,1,2,insufficient_funds,retry,0.418,1,10460.28
TXN_000422,10460.28,upi,travel,452,0.942,20,1,2,insufficient_funds,retry_later,0.768,0,0.0
TXN_000422,10460.28,upi,travel,452,0.942,20,1,2,insufficient_funds,alternate_payment,0.568,0,0.0
TXN_000422,10460.28,upi,travel,452,0.942,20,1,2,insufficient_funds,customer_followup,0.618,1,10460.28
TXN_000422,10460.28,upi,travel,452,0.942,20,1,2,insufficient_funds,stop,0.01,0,0.0
TXN_000423,1409.56,card,ecommerce,1253,0.775,19,2,6,network_error,retry,0.8056,1,1409.56
TXN_000423,1409.56,card,ecommerce,1253,0.775,19,2,6,network_error,retry_later,0.6056,1,1409.56
TXN_000423,1409.56,card,ecommerce,1253,0.775,19,2,6,network_error,alternate_payment,0.5056,1,1409.56
TXN_000423,1409.56,card,ecommerce,1253,0.775,19,2,6,network_error,customer_followup,0.4056,0,0.0
TXN_000423,1409.56,card,ecommerce,1253,0.775,19,2,6,network_error,stop,0.01,0,0.0
TXN_000424,4777.01,card,education,694,0.836,17,1,8,limit_exceeded,retry,0.3832,1,4777.01
TXN_000424,4777.01,card,education,694,0.836,17,1,8,limit_exceeded,retry_later,0.4832,1,4777.01
TXN_000424,4777.01,card,education,694,0.836,17,1,8,limit_exceeded,alternate_payment,0.7832,1,4777.01
TXN_000424,4777.01,card,education,694,0.836,17,1,8,limit_exceeded,customer_followup,0.4832,1,4777.01
TXN_000424,4777.01,card,education,694,0.836,17,1,8,limit_exceeded,stop,0.01,0,0.0
TXN_000425,3447.4,card,food,145,0.8,10,3,3,insufficient_funds,retry,0.2277,0,0.0
TXN_000425,3447.4,card,food,145,0.8,10,3,3,insufficient_funds,retry_later,0.5777,1,3447.4
TXN_000425,3447.4,card,food,145,0.8,10,3,3,insufficient_funds,alternate_payment,0.3777,0,0.0
TXN_000425,3447.4,card,food,145,0.8,10,3,3,insufficient_funds,customer_followup,0.4277,1,3447.4
TXN_000425,3447.4,card,food,145,0.8,10,3,3,insufficient_funds,stop,0.01,0,0.0
TXN_000426,7105.55,card,saas,50,0.549,1,3,16,limit_exceeded,retry,0.0597,0,0.0
TXN_000426,7105.55,card,saas,50,0.549,1,3,16,limit_exceeded,retry_later,0.1597,0,0.0
TXN_000426,7105.55,card,saas,50,0.549,1,3,16,limit_exceeded,alternate_payment,0.4597,1,7105.55
TXN_000426,7105.55,card,saas,50,0.549,1,3,16,limit_exceeded,customer_followup,0.1597,0,0.0
TXN_000426,7105.55,card,saas,50,0.549,1,3,16,limit_exceeded,stop,0.01,0,0.0
TXN_000427,688.89,netbanking,education,1448,0.803,2,0,17,limit_exceeded,retry,0.4886,1,688.89
TXN_000427,688.89,netbanking,education,1448,0.803,2,0,17,limit_exceeded,retry_later,0.5886,1,688.89
TXN_000427,688.89,netbanking,education,1448,0.803,2,0,17,limit_exceeded,alternate_payment,0.8886,1,688.89
TXN_000427,688.89,netbanking,education,1448,0.803,2,0,17,limit_exceeded,customer_followup,0.5886,1,688.89
TXN_000427,688.89,netbanking,education,1448,0.803,2,0,17,limit_exceeded,stop,0.01,0,0.0
TXN_000428,3590.52,wallet,ecommerce,1124,0.835,12,0,21,bank_decline,retry,0.6857,0,0.0
TXN_000428,3590.52,wallet,ecommerce,1124,0.835,12,0,21,bank_decline,retry_later,0.5857,1,3590.52
TXN_000428,3590.52,wallet,ecommerce,1124,0.835,12,0,21,bank_decline,alternate_payment,0.8857,1,3590.52
TXN_000428,3590.52,wallet,ecommerce,1124,0.835,12,0,21,bank_decline,customer_followup,0.5857,1,3590.52
TXN_000428,3590.52,wallet,ecommerce,1124,0.835,12,0,21,bank_decline,stop,0.01,0,0.0
TXN_000429,5210.47,card,ecommerce,343,0.738,12,2,20,card_expired,retry,0.2404,0,0.0
TXN_000429,5210.47,card,ecommerce,343,0.738,12,2,20,card_expired,retry_later,0.3404,0,0.0
TXN_000429,5210.47,card,ecommerce,343,0.738,12,2,20,card_expired,alternate_payment,0.5904,0,0.0
TXN_000429,5210.47,card,ecommerce,343,0.738,12,2,20,card_expired,customer_followup,0.6404,1,5210.47
TXN_000429,5210.47,card,ecommerce,343,0.738,12,2,20,card_expired,stop,0.01,0,0.0
TXN_000430,311.46,card,education,882,0.913,7,1,3,insufficient_funds,retry,0.4779,0,0.0
TXN_000430,311.46,card,education,882,0.913,7,1,3,insufficient_funds,retry_later,0.8279,1,311.46
TXN_000430,311.46,card,education,882,0.913,7,1,3,insufficient_funds,alternate_payment,0.6279,1,311.46
TXN_000430,311.46,card,education,882,0.913,7,1,3,insufficient_funds,customer_followup,0.6779,1,311.46
TXN_000430,311.46,card,education,882,0.913,7,1,3,insufficient_funds,stop,0.01,0,0.0
TXN_000431,553.77,card,education,890,0.829,4,0,6,insufficient_funds,retry,0.5205,1,553.77
TXN_000431,553.77,card,education,890,0.829,4,0,6,insufficient_funds,retry_later,0.8705,1,553.77
TXN_000431,553.77,card,education,890,0.829,4,0,6,insufficient_funds,alternate_payment,0.6705,0,0.0
TXN_000431,553.77,card,education,890,0.829,4,0,6,insufficient_funds,customer_followup,0.7205,0,0.0
TXN_000431,553.77,card,education,890,0.829,4,0,6,insufficient_funds,stop,0.01,0,0.0
TXN_000432,235.28,upi,education,1037,0.859,20,3,21,network_error,retry,0.7519,1,235.28
TXN_000432,235.28,upi,education,1037,0.859,20,3,21,network_error,retry_later,0.5519,1,235.28
TXN_000432,235.28,upi,education,1037,0.859,20,3,21,network_error,alternate_payment,0.4519,1,235.28
TXN_000432,235.28,upi,education,1037,0.859,20,3,21,network_error,customer_followup,0.3519,0,0.0
TXN_000432,235.28,upi,education,1037,0.859,20,3,21,network_error,stop,0.01,0,0.0
TXN_000433,1381.04,card,food,762,0.811,4,3,3,insufficient_funds,retry,0.2656,0,0.0
TXN_000433,1381.04,card,food,762,0.811,4,3,3,insufficient_funds,retry_later,0.6156,0,0.0
TXN_000433,1381.04,card,food,762,0.811,4,3,3,insufficient_funds,alternate_payment,0.4156,1,1381.04
TXN_000433,1381.04,card,food,762,0.811,4,3,3,insufficient_funds,customer_followup,0.4656,0,0.0
TXN_000433,1381.04,card,food,762,0.811,4,3,3,insufficient_funds,stop,0.01,0,0.0
TXN_000434,3705.38,card,education,848,0.655,17,0,2,insufficient_funds,retry,0.44,0,0.0
TXN_000434,3705.38,card,education,848,0.655,17,0,2,insufficient_funds,retry_later,0.79,1,3705.38
TXN_000434,3705.38,card,education,848,0.655,17,0,2,insufficient_funds,alternate_payment,0.59,1,3705.38
TXN_000434,3705.38,card,education,848,0.655,17,0,2,insufficient_funds,customer_followup,0.64,0,0.0
TXN_000434,3705.38,card,education,848,0.655,17,0,2,insufficient_funds,stop,0.01,0,0.0
TXN_000435,8122.21,card,travel,924,0.851,10,0,19,bank_decline,retry,0.6822,0,0.0
TXN_000435,8122.21,card,travel,924,0.851,10,0,19,bank_decline,retry_later,0.5822,1,8122.21
TXN_000435,8122.21,card,travel,924,0.851,10,0,19,bank_decline,alternate_payment,0.8822,1,8122.21
TXN_000435,8122.21,card,travel,924,0.851,10,0,19,bank_decline,customer_followup,0.5822,0,0.0
TXN_000435,8122.21,card,travel,924,0.851,10,0,19,bank_decline,stop,0.01,0,0.0
TXN_000436,1947.1,upi,saas,1196,0.785,21,0,14,limit_exceeded,retry,0.467,0,0.0
TXN_000436,1947.1,upi,saas,1196,0.785,21,0,14,limit_exceeded,retry_later,0.567,1,1947.1
TXN_000436,1947.1,upi,saas,1196,0.785,21,0,14,limit_exceeded,alternate_payment,0.867,1,1947.1
TXN_000436,1947.1,upi,saas,1196,0.785,21,0,14,limit_exceeded,customer_followup,0.567,0,0.0
TXN_000436,1947.1,upi,saas,1196,0.785,21,0,14,limit_exceeded,stop,0.01,0,0.0
TXN_000437,9215.26,upi,saas,1383,0.855,15,1,16,limit_exceeded,retry,0.4285,1,9215.26
TXN_000437,9215.26,upi,saas,1383,0.855,15,1,16,limit_exceeded,retry_later,0.5285,1,9215.26
TXN_000437,9215.26,upi,saas,1383,0.855,15,1,16,limit_exceeded,alternate_payment,0.8285,1,9215.26
TXN_000437,9215.26,upi,saas,1383,0.855,15,1,16,limit_exceeded,customer_followup,0.5285,1,9215.26
TXN_000437,9215.26,upi,saas,1383,0.855,15,1,16,limit_exceeded,stop,0.01,0,0.0
TXN_000438,454.82,upi,travel,1130,0.874,16,3,26,limit_exceeded,retry,0.2636,0,0.0
TXN_000438,454.82,upi,travel,1130,0.874,16,3,26,limit_exceeded,retry_later,0.3636,0,0.0
TXN_000438,454.82,upi,travel,1130,0.874,16,3,26,limit_exceeded,alternate_payment,0.6636,0,0.0
TXN_000438,454.82,upi,travel,1130,0.874,16,3,26,limit_exceeded,customer_followup,0.3636,0,0.0
TXN_000438,454.82,upi,travel,1130,0.874,16,3,26,limit_exceeded,stop,0.01,0,0.0
TXN_000439,329.18,card,ecommerce,189,0.962,3,2,4,limit_exceeded,retry,0.333,1,329.18
TXN_000439,329.18,card,ecommerce,189,0.962,3,2,4,limit_exceeded,retry_later,0.433,0,0.0
TXN_000439,329.18,card,ecommerce,189,0.962,3,2,4,limit_exceeded,alternate_payment,0.733,1,329.18
TXN_000439,329.18,card,ecommerce,189,0.962,3,2,4,limit_exceeded,customer_followup,0.433,0,0.0
TXN_000439,329.18,card,ecommerce,189,0.962,3,2,4,limit_exceeded,stop,0.01,0,0.0
TXN_000440,1710.35,netbanking,ecommerce,1074,0.654,7,1,9,bank_decline,retry,0.5216,1,1710.35
TXN_000440,1710.35,netbanking,ecommerce,1074,0.654,7,1,9,bank_decline,retry_later,0.4216,0,0.0
TXN_000440,1710.35,netbanking,ecommerce,1074,0.654,7,1,9,bank_decline,alternate_payment,0.7216,0,0.0
TXN_000440,1710.35,netbanking,ecommerce,1074,0.654,7,1,9,bank_decline,customer_followup,0.4216,0,0.0
TXN_000440,1710.35,netbanking,ecommerce,1074,0.654,7,1,9,bank_decline,stop,0.01,0,0.0
TXN_000441,2654.64,wallet,ecommerce,1273,0.905,8,2,6,card_expired,retry,0.3651,0,0.0
TXN_000441,2654.64,wallet,ecommerce,1273,0.905,8,2,6,card_expired,retry_later,0.4651,1,2654.64
TXN_000441,2654.64,wallet,ecommerce,1273,0.905,8,2,6,card_expired,alternate_payment,0.7151,1,2654.64
TXN_000441,2654.64,wallet,ecommerce,1273,0.905,8,2,6,card_expired,customer_followup,0.7651,1,2654.64
TXN_000441,2654.64,wallet,ecommerce,1273,0.905,8,2,6,card_expired,stop,0.01,0,0.0
TXN_000442,1749.88,card,ecommerce,410,0.718,14,0,15,limit_exceeded,retry,0.395,0,0.0
TXN_000442,1749.88,card,ecommerce,410,0.718,14,0,15,limit_exceeded,retry_later,0.495,1,1749.88
TXN_000442,1749.88,card,ecommerce,410,0.718,14,0,15,limit_exceeded,alternate_payment,0.795,0,0.0
TXN_000442,1749.88,card,ecommerce,410,0.718,14,0,15,limit_exceeded,customer_followup,0.495,1,1749.88
TXN_000442,1749.88,card,ecommerce,410,0.718,14,0,15,limit_exceeded,stop,0.01,0,0.0
TXN_000443,228.73,card,food,1415,0.837,21,0,22,limit_exceeded,retry,0.5021,0,0.0
TXN_000443,228.73,card,food,1415,0.837,21,0,22,limit_exceeded,retry_later,0.6021,0,0.0
TXN_000443,228.73,card,food,1415,0.837,21,0,22,limit_exceeded,alternate_payment,0.9021,1,228.73
TXN_000443,228.73,card,food,1415,0.837,21,0,22,limit_exceeded,customer_followup,0.6021,0,0.0
TXN_000443,228.73,card,food,1415,0.837,21,0,22,limit_exceeded,stop,0.01,0,0.0
TXN_000444,1653.88,upi,travel,1403,0.722,5,3,1,bank_decline,retry,0.4097,1,1653.88
TXN_000444,1653.88,upi,travel,1403,0.722,5,3,1,bank_decline,retry_later,0.3097,0,0.0
TXN_000444,1653.88,upi,travel,1403,0.722,5,3,1,bank_decline,alternate_payment,0.6097,1,1653.88
TXN_000444,1653.88,upi,travel,1403,0.722,5,3,1,bank_decline,customer_followup,0.3097,0,0.0
TXN_000444,1653.88,upi,travel,1403,0.722,5,3,1,bank_decline,stop,0.01,0,0.0
TXN_000445,490.55,card,saas,227,0.85,3,3,10,limit_exceeded,retry,0.2046,0,0.0
TXN_000445,490.55,card,saas,227,0.85,3,3,10,limit_exceeded,retry_later,0.3046,0,0.0
TXN_000445,490.55,card,saas,227,0.85,3,3,10,limit_exceeded,alternate_payment,0.6046,1,490.55
TXN_000445,490.55,card,saas,227,0.85,3,3,10,limit_exceeded,customer_followup,0.3046,1,490.55
TXN_000445,490.55,card,saas,227,0.85,3,3,10,limit_exceeded,stop,0.01,0,0.0
TXN_000446,3532.19,upi,travel,213,0.826,14,0,20,limit_exceeded,retry,0.4331,0,0.0
TXN_000446,3532.19,upi,travel,213,0.826,14,0,20,limit_exceeded,retry_later,0.5331,1,3532.19
TXN_000446,3532.19,upi,travel,213,0.826,14,0,20,limit_exceeded,alternate_payment,0.8331,1,3532.19
TXN_000446,3532.19,upi,travel,213,0.826,14,0,20,limit_exceeded,customer_followup,0.5331,1,3532.19
TXN_000446,3532.19,upi,travel,213,0.826,14,0,20,limit_exceeded,stop,0.01,0,0.0
TXN_000447,2608.68,upi,saas,1005,0.937,6,2,11,authentication_failed,retry,0.3652,0,0.0
TXN_000447,2608.68,upi,saas,1005,0.937,6,2,11,authentication_failed,retry_later,0.4652,1,2608.68
TXN_000447,2608.68,upi,saas,1005,0.937,6,2,11,authentication_failed,alternate_payment,0.5652,0,0.0
TXN_000447,2608.68,upi,saas,1005,0.937,6,2,11,authentication_failed,customer_followup,0.7652,0,0.0
TXN_000447,2608.68,upi,saas,1005,0.937,6,2,11,authentication_failed,stop,0.01,0,0.0
TXN_000448,706.36,upi,ecommerce,1370,0.618,10,1,19,limit_exceeded,retry,0.3212,0,0.0
TXN_000448,706.36,upi,ecommerce,1370,0.618,10,1,19,limit_exceeded,retry_later,0.4212,0,0.0
TXN_000448,706.36,upi,ecommerce,1370,0.618,10,1,19,limit_exceeded,alternate_payment,0.7212,1,706.36
TXN_000448,706.36,upi,ecommerce,1370,0.618,10,1,19,limit_exceeded,customer_followup,0.4212,1,706.36
TXN_000448,706.36,upi,ecommerce,1370,0.618,10,1,19,limit_exceeded,stop,0.01,0,0.0
TXN_000449,1081.53,card,food,419,0.593,20,0,4,network_error,retry,0.8392,1,1081.53
TXN_000449,1081.53,card,food,419,0.593,20,0,4,network_error,retry_later,0.6392,1,1081.53
TXN_000449,1081.53,card,food,419,0.593,20,0,4,network_error,alternate_payment,0.5392,0,0.0
TXN_000449,1081.53,card,food,419,0.593,20,0,4,network_error,customer_followup,0.4392,0,0.0
TXN_000449,1081.53,card,food,419,0.593,20,0,4,network_error,stop,0.01,0,0.0
TXN_000450,626.9,upi,education,1108,0.793,0,2,2,insufficient_funds,retry,0.3559,0,0.0
TXN_000450,626.9,upi,education,1108,0.793,0,2,2,insufficient_funds,retry_later,0.7059,1,626.9
TXN_000450,626.9,upi,education,1108,0.793,0,2,2,insufficient_funds,alternate_payment,0.5059,0,0.0
TXN_000450,626.9,upi,education,1108,0.793,0,2,2,insufficient_funds,customer_followup,0.5559,0,0.0
TXN_000450,626.9,upi,education,1108,0.793,0,2,2,insufficient_funds,stop,0.01,0,0.0
TXN_000451,1698.19,wallet,education,919,0.918,23,0,26,insufficient_funds,retry,0.5621,1,1698.19
TXN_000451,1698.19,wallet,education,919,0.918,23,0,26,insufficient_funds,retry_later,0.9121,1,1698.19
TXN_000451,1698.19,wallet,education,919,0.918,23,0,26,insufficient_funds,alternate_payment,0.7121,1,1698.19
TXN_000451,1698.19,wallet,education,919,0.918,23,0,26,insufficient_funds,customer_followup,0.7621,0,0.0
TXN_000451,1698.19,wallet,education,919,0.918,23,0,26,insufficient_funds,stop,0.01,0,0.0
TXN_000452,4699.18,card,ecommerce,1221,0.963,16,3,25,authentication_failed,retry,0.3085,0,0.0
TXN_000452,4699.18,card,ecommerce,1221,0.963,16,3,25,authentication_failed,retry_later,0.4085,0,0.0
TXN_000452,4699.18,card,ecommerce,1221,0.963,16,3,25,authentication_failed,alternate_payment,0.5085,1,4699.18
TXN_000452,4699.18,card,ecommerce,1221,0.963,16,3,25,authentication_failed,customer_followup,0.7085,1,4699.18
