transaction_id,amount,failure_reason,action,success_probability,expected_revenue,success,recovered_amount
TXN_002101,2634.4,insufficient_funds,retry_later,0.8811,2321.16984,0,0.0
TXN_002102,733.59,network_error,retry,0.9039,663.0920010000001,1,733.59
TXN_002103,757.74,limit_exceeded,alternate_payment,0.7416,561.939984,1,757.74
TXN_002104,5571.58,limit_exceeded,alternate_payment,0.9301,5182.126558,1,5571.58
TXN_002105,550.37,bank_decline,alternate_payment,0.5344,294.117728,0,0.0
TXN_002106,9345.71,insufficient_funds,retry_later,0.647,6046.67437,1,9345.71
TXN_002107,734.64,insufficient_funds,retry_later,0.6905,507.26892,0,0.0
TXN_002108,3423.41,bank_decline,alternate_payment,0.9359,3203.9694189999996,1,3423.41
TXN_002109,1301.64,network_error,retry,0.8672,1128.782208,1,1301.64
TXN_002110,3304.99,bank_decline,alternate_payment,0.8895,2939.7886049999997,0,0.0
TXN_002111,1049.31,insufficient_funds,retry_later,0.7617,799.259427,1,1049.31
TXN_002112,1536.42,network_error,retry,0.9241,1419.805722,1,1536.42
TXN_002113,1883.56,limit_exceeded,alternate_payment,0.7082,1333.937192,1,1883.56
TXN_002114,663.69,authentication_failed,customer_followup,0.7326,486.21929400000005,0,0.0
TXN_002115,3792.67,authentication_failed,customer_followup,0.6301,2389.761367,0,0.0
TXN_002116,1082.24,card_expired,customer_followup,0.6307,682.5687680000001,1,1082.24
TXN_002117,1438.56,card_expired,customer_followup,0.7245,1042.23672,1,1438.56
TXN_002118,668.91,authentication_failed,customer_followup,0.7054,471.849114,1,668.91
TXN_002119,139.44,bank_decline,alternate_payment,0.888,123.82272,1,139.44
TXN_002120,1493.64,card_expired,customer_followup,0.7397,1104.845508,0,0.0
TXN_002121,20183.39,limit_exceeded,alternate_payment,0.5315,10727.471785,0,0.0
TXN_002122,3962.4,card_expired,customer_followup,0.6674,2644.50576,1,3962.4
TXN_002123,1773.55,network_error,retry,0.95,1684.8725,0,0.0
TXN_002124,1390.07,bank_decline,alternate_payment,0.7747,1076.887229,1,1390.07
TXN_002125,1849.12,bank_decline,alternate_payment,0.8105,1498.71176,0,0.0
TXN_002126,3124.78,bank_decline,alternate_payment,0.7029,2196.407862,1,3124.78
TXN_002127,555.12,network_error,retry,0.9407,522.201384,1,555.12
TXN_002128,5510.01,card_expired,customer_followup,0.8843,4872.501843,1,5510.01
TXN_002129,3697.39,limit_exceeded,alternate_payment,0.8884,3284.7612759999997,1,3697.39
TXN_002130,3707.77,network_error,retry,0.95,3522.3815,1,3707.77
TXN_002131,2803.08,authentication_failed,customer_followup,0.7192,2015.9751359999998,1,2803.08
TXN_002132,1843.86,insufficient_funds,retry_later,0.7379,1360.584294,1,1843.86
TXN_002133,3543.47,authentication_failed,customer_followup,0.8816,3123.923152,1,3543.47
TXN_002134,3267.61,authentication_failed,customer_followup,0.6207,2028.205527,1,3267.61
TXN_002135,1268.97,limit_exceeded,alternate_payment,0.7473,948.301281,1,1268.97
TXN_002136,1018.82,card_expired,customer_followup,0.7452,759.224664,0,0.0
TXN_002137,2001.91,card_expired,customer_followup,0.676,1353.2911600000002,1,2001.91
TXN_002138,8510.2,insufficient_funds,retry_later,0.6628,5640.56056,0,0.0
TXN_002139,523.69,card_expired,customer_followup,0.7258,380.09420200000005,1,523.69
TXN_002140,416.75,bank_decline,alternate_payment,0.6892,287.2241,0,0.0
TXN_002141,2131.88,authentication_failed,customer_followup,0.7762,1654.7652560000001,0,0.0
TXN_002142,1902.43,insufficient_funds,retry_later,0.5821,1107.404503,1,1902.43
TXN_002143,2150.25,insufficient_funds,retry_later,0.6529,1403.8982250000001,0,0.0
TXN_002144,2307.58,card_expired,customer_followup,0.922,2127.58876,1,2307.58
TXN_002145,1446.35,insufficient_funds,retry_later,0.8705,1259.047675,1,1446.35
TXN_002146,8021.36,insufficient_funds,retry_later,0.7135,5723.24036,0,0.0
TXN_002147,364.71,bank_decline,alternate_payment,0.6988,254.85934799999998,1,364.71
TXN_002148,789.58,authentication_failed,customer_followup,0.9105,718.91259,1,789.58
TXN_002149,1630.67,insufficient_funds,retry_later,0.7984,1301.926928,1,1630.67
TXN_002150,349.61,insufficient_funds,retry_later,0.6444,225.288684,0,0.0
TXN_002151,1516.48,insufficient_funds,retry_later,0.6372,966.301056,1,1516.48
TXN_002152,9523.05,limit_exceeded,alternate_payment,0.8681,8266.959705,1,9523.05
TXN_002153,1846.2,network_error,retry,0.8725,1610.8095,1,1846.2
TXN_002154,2277.2,limit_exceeded,alternate_payment,0.6221,1416.6461199999999,0,0.0
TXN_002155,512.77,bank_decline,alternate_payment,0.6935,355.605995,1,512.77
TXN_002156,976.17,limit_exceeded,alternate_payment,0.7813,762.681621,1,976.17
TXN_002157,1242.4,authentication_failed,customer_followup,0.9395,1167.2348000000002,1,1242.4
TXN_002158,1315.91,network_error,retry_later,0.617,811.91647,1,1315.91
TXN_002159,6513.58,insufficient_funds,retry_later,0.5976,3892.515408,1,6513.58
TXN_002160,3157.99,card_expired,customer_followup,0.7108,2244.699292,0,0.0
TXN_002161,594.99,insufficient_funds,retry_later,0.5022,298.803978,0,0.0
TXN_002162,2313.47,bank_decline,alternate_payment,0.5858,1355.2307259999998,0,0.0
TXN_002163,2975.66,insufficient_funds,retry_later,0.6366,1894.3051560000001,1,2975.66
TXN_002164,5654.17,limit_exceeded,alternate_payment,0.7352,4156.945784,0,0.0
TXN_002165,8782.71,card_expired,customer_followup,0.7273,6387.664982999999,1,8782.71
TXN_002166,655.18,network_error,retry_later,0.6,393.10799999999995,0,0.0
TXN_002167,803.63,bank_decline,alternate_payment,0.6151,494.312813,0,0.0
TXN_002168,514.1,network_error,retry,0.95,488.395,1,514.1
TXN_002169,1430.79,card_expired,customer_followup,0.6351,908.6947289999999,0,0.0
TXN_002170,2882.34,authentication_failed,customer_followup,0.729,2101.22586,1,2882.34
TXN_002171,4852.91,network_error,retry,0.95,4610.264499999999,1,4852.91
TXN_002172,1675.81,limit_exceeded,alternate_payment,0.6596,1105.3642759999998,1,1675.81
TXN_002173,1313.11,network_error,retry_later,0.4875,640.141125,1,1313.11
TXN_002174,2104.34,insufficient_funds,retry_later,0.6482,1364.033188,0,0.0
TXN_002175,784.35,bank_decline,alternate_payment,0.7783,610.459605,1,784.35
TXN_002176,14611.13,bank_decline,alternate_payment,0.7089,10357.830057,0,0.0
TXN_002177,362.25,authentication_failed,customer_followup,0.7396,267.9201,1,362.25
TXN_002178,2174.91,limit_exceeded,alternate_payment,0.7109,1546.1435189999997,1,2174.91
TXN_002179,13678.85,authentication_failed,customer_followup,0.7125,9746.180625,1,13678.85
TXN_002180,1820.38,network_error,retry,0.8526,1552.055988,1,1820.38
TXN_002181,1495.12,authentication_failed,customer_followup,0.6496,971.2299519999999,1,1495.12
TXN_002182,1264.65,bank_decline,alternate_payment,0.5152,651.54768,1,1264.65
TXN_002183,1509.61,bank_decline,alternate_payment,0.6514,983.3599539999999,1,1509.61
TXN_002184,7135.58,network_error,retry_later,0.4248,3031.194384,1,7135.58
TXN_002185,197.97,network_error,retry_later,0.5644,111.734268,0,0.0
TXN_002186,8378.58,card_expired,customer_followup,0.7673,6428.884434,0,0.0
TXN_002187,435.3,limit_exceeded,alternate_payment,0.8118,353.37654,0,0.0
TXN_002188,1384.85,bank_decline,alternate_payment,0.6022,833.9566699999999,0,0.0
TXN_002189,1177.04,authentication_failed,customer_followup,0.6474,762.0156959999999,0,0.0
TXN_002190,3256.97,limit_exceeded,alternate_payment,0.752,2449.24144,1,3256.97
TXN_002191,365.72,card_expired,customer_followup,0.6635,242.65522,1,365.72
TXN_002192,2870.3,insufficient_funds,retry_later,0.8306,2384.0711800000004,0,0.0
TXN_002193,13688.48,limit_exceeded,alternate_payment,0.7873,10776.940304,1,13688.48
TXN_002194,462.58,authentication_failed,customer_followup,0.8378,387.54952399999996,1,462.58
TXN_002195,2185.73,insufficient_funds,retry_later,0.7395,1616.3473350000002,1,2185.73
TXN_002196,932.64,card_expired,customer_followup,0.7703,718.412592,1,932.64
TXN_002197,2768.02,bank_decline,alternate_payment,0.8983,2486.512366,1,2768.02
TXN_002198,1843.0,bank_decline,alternate_payment,0.7146,1317.0078,0,0.0
TXN_002199,951.95,insufficient_funds,retry_later,0.6693,637.140135,1,951.95
TXN_002200,2945.02,bank_decline,alternate_payment,0.7252,2135.7285039999997,1,2945.02
TXN_002201,10985.68,network_error,retry,0.95,10436.396,0,0.0
TXN_002202,1493.83,limit_exceeded,alternate_payment,0.603,900.7794899999999,1,1493.83
TXN_002203,3713.6,card_expired,customer_followup,0.7911,2937.82896,1,3713.6
TXN_002204,496.07,authentication_failed,customer_followup,0.6907,342.63554899999997,1,496.07
TXN_002205,694.76,card_expired,customer_followup,0.6148,427.138448,0,0.0
TXN_002206,2899.83,limit_exceeded,alternate_payment,0.6207,1799.924481,0,0.0
TXN_002207,7975.39,insufficient_funds,retry_later,0.8256,6584.481984,1,7975.39
TXN_002208,2580.18,insufficient_funds,retry_later,0.9189,2370.927402,1,2580.18
TXN_002209,1322.05,bank_decline,alternate_payment,0.95,1255.9475,1,1322.05
TXN_002210,1806.76,insufficient_funds,retry_later,0.8676,1567.5449760000001,0,0.0
TXN_002211,517.8,authentication_failed,customer_followup,0.7438,385.13964,0,0.0
TXN_002212,3309.38,card_expired,customer_followup,0.6417,2123.629146,0,0.0
TXN_002213,4369.19,authentication_failed,customer_followup,0.7884,3444.669396,1,4369.19
TXN_002214,1150.45,card_expired,customer_followup,0.8147,937.271615,0,0.0
TXN_002215,1129.98,limit_exceeded,alternate_payment,0.7836,885.452328,1,1129.98
TXN_002216,2358.73,limit_exceeded,alternate_payment,0.6387,1506.5208510000002,1,2358.73
TXN_002217,1168.27,bank_decline,alternate_payment,0.7461,871.646247,0,0.0
TXN_002218,1692.34,insufficient_funds,retry_later,0.7644,1293.6246959999999,1,1692.34
TXN_002219,14760.67,card_expired,customer_followup,0.7669,11319.957823,0,0.0
TXN_002220,1412.3,network_error,retry_later,0.4881,689.34363,1,1412.3
TXN_002221,1263.52,network_error,retry_later,0.5943,750.909936,0,0.0
TXN_002222,946.2,limit_exceeded,alternate_payment,0.8957,847.5113400000001,1,946.2
TXN_002223,3805.46,network_error,retry,0.7711,2934.390206,1,3805.46
TXN_002224,1508.36,network_error,retry,0.7903,1192.056908,1,1508.36
TXN_002225,944.47,limit_exceeded,alternate_payment,0.7227,682.568469,1,944.47
TXN_002226,6777.1,limit_exceeded,alternate_payment,0.684,4635.536400000001,1,6777.1
TXN_002227,7477.12,authentication_failed,customer_followup,0.7382,5519.609984,1,7477.12
TXN_002228,991.85,insufficient_funds,retry_later,0.8601,853.090185,1,991.85
TXN_002229,279.63,card_expired,customer_followup,0.6721,187.939323,1,279.63
TXN_002230,4951.84,limit_exceeded,alternate_payment,0.95,4704.248,1,4951.84
TXN_002231,911.75,network_error,retry_later,0.5731,522.5239250000001,0,0.0
TXN_002232,3986.33,network_error,retry,0.9254,3688.949782,1,3986.33
TXN_002233,252.12,card_expired,customer_followup,0.7172,180.820464,0,0.0
TXN_002234,4414.27,bank_decline,alternate_payment,0.8734,3855.4234180000003,1,4414.27
TXN_002235,538.52,authentication_failed,customer_followup,0.5705,307.22566,0,0.0
TXN_002236,3754.7,authentication_failed,customer_followup,0.7414,2783.73458,1,3754.7
TXN_002237,1834.03,insufficient_funds,retry_later,0.6446,1182.2157379999999,0,0.0
TXN_002238,696.49,network_error,retry_later,0.52,362.1748,1,696.49
TXN_002239,1203.47,insufficient_funds,retry_later,0.5677,683.209919,1,1203.47
TXN_002240,3591.48,insufficient_funds,retry_later,0.4738,1701.643224,1,3591.48
TXN_002241,2010.01,insufficient_funds,retry_later,0.9286,1866.4952859999999,1,2010.01
TXN_002242,3243.52,insufficient_funds,retry_later,0.8668,2811.483136,1,3243.52
TXN_002243,13048.66,card_expired,customer_followup,0.5436,7093.251576,0,0.0
TXN_002244,378.33,card_expired,customer_followup,0.8641,326.91495299999997,0,0.0
TXN_002245,9110.77,limit_exceeded,alternate_payment,0.7277,6629.907329000001,0,0.0
TXN_002246,2006.92,card_expired,customer_followup,0.8183,1642.2626360000002,1,2006.92
TXN_002247,735.99,insufficient_funds,retry_later,0.6927,509.820273,1,735.99
TXN_002248,478.04,network_error,retry_later,0.5774,276.02029600000003,0,0.0
TXN_002249,1496.49,authentication_failed,customer_followup,0.6786,1015.518114,1,1496.49
TXN_002250,4544.4,limit_exceeded,alternate_payment,0.7947,3611.4346799999994,1,4544.4
TXN_002251,1591.53,network_error,retry_later,0.5436,865.1557079999999,1,1591.53
TXN_002252,8193.98,insufficient_funds,retry_later,0.6375,5223.662249999999,0,0.0
TXN_002253,423.61,limit_exceeded,alternate_payment,0.6336,268.39929600000005,0,0.0
TXN_002254,1786.32,bank_decline,alternate_payment,0.883,1577.32056,1,1786.32
TXN_002255,516.77,limit_exceeded,alternate_payment,0.6906,356.88136199999997,0,0.0
TXN_002256,2600.95,card_expired,customer_followup,0.707,1838.8716499999998,1,2600.95
TXN_002257,4389.13,limit_exceeded,alternate_payment,0.684,3002.16492,1,4389.13
TXN_002258,1187.06,network_error,retry_later,0.4639,550.6771339999999,1,1187.06
TXN_002259,133.73,card_expired,customer_followup,0.5382,71.973486,1,133.73
TXN_002260,2206.03,network_error,retry,0.8403,1853.7270090000002,1,2206.03
TXN_002261,2798.22,bank_decline,alternate_payment,0.7367,2061.4486739999998,0,0.0
TXN_002262,2708.89,limit_exceeded,alternate_payment,0.63,1706.6007,1,2708.89
TXN_002263,6221.6,network_error,retry,0.9334,5807.241440000001,1,6221.6
TXN_002264,619.52,card_expired,customer_followup,0.6523,404.112896,1,619.52
TXN_002265,3569.63,bank_decline,alternate_payment,0.8151,2909.605413,1,3569.63
TXN_002266,5958.1,card_expired,customer_followup,0.7459,4444.146790000001,1,5958.1
TXN_002267,305.34,authentication_failed,customer_followup,0.7517,229.524078,1,305.34
TXN_002268,2489.04,insufficient_funds,retry_later,0.8925,2221.4682,1,2489.04
TXN_002269,1092.06,authentication_failed,customer_followup,0.7398,807.905988,1,1092.06
TXN_002270,1666.49,insufficient_funds,retry_later,0.6628,1104.549572,1,1666.49
TXN_002271,2559.78,insufficient_funds,retry_later,0.5216,1335.181248,1,2559.78
TXN_002272,1110.73,authentication_failed,customer_followup,0.5529,614.122617,1,1110.73
TXN_002273,919.92,bank_decline,alternate_payment,0.932,857.36544,1,919.92
TXN_002274,1870.86,insufficient_funds,retry_later,0.7379,1380.507594,1,1870.86
TXN_002275,609.57,network_error,retry,0.8822,537.762654,0,0.0
TXN_002276,610.44,authentication_failed,customer_followup,0.677,413.26788000000005,1,610.44
TXN_002277,3566.62,network_error,retry,0.8667,3091.189554,1,3566.62
TXN_002278,573.18,bank_decline,alternate_payment,0.8407,481.87242599999996,1,573.18
TXN_002279,3520.34,bank_decline,alternate_payment,0.6586,2318.495924,1,3520.34
TXN_002280,2871.5,limit_exceeded,alternate_payment,0.8096,2324.7664,1,2871.5
TXN_002281,321.88,limit_exceeded,alternate_payment,0.8449,271.956412,1,321.88
TXN_002282,918.22,limit_exceeded,alternate_payment,0.5152,473.066944,1,918.22
TXN_002283,5967.66,authentication_failed,customer_followup,0.6897,4115.8951019999995,1,5967.66
TXN_002284,677.79,network_error,retry_later,0.5351,362.685429,1,677.79
TXN_002285,1136.37,card_expired,customer_followup,0.6934,787.9589579999999,1,1136.37
TXN_002286,2869.98,insufficient_funds,retry_later,0.8217,2358.262566,1,2869.98
TXN_002287,3957.59,card_expired,customer_followup,0.6116,2420.4620440000003,0,0.0
TXN_002288,1405.94,card_expired,customer_followup,0.6421,902.7540740000001,1,1405.94
TXN_002289,994.75,limit_exceeded,alternate_payment,0.6719,668.372525,1,994.75
TXN_002290,7497.84,authentication_failed,customer_followup,0.824,6178.22016,1,7497.84
TXN_002291,10289.71,card_expired,customer_followup,0.5654,5817.802033999999,0,0.0
TXN_002292,4811.95,limit_exceeded,alternate_payment,0.8134,3914.04013,1,4811.95
TXN_002293,1969.07,limit_exceeded,alternate_payment,0.7453,1467.547871,1,1969.07
TXN_002294,805.72,card_expired,customer_followup,0.6088,490.522336,1,805.72
TXN_002295,788.05,insufficient_funds,retry_later,0.5722,450.92221,1,788.05
TXN_002296,3048.83,limit_exceeded,alternate_payment,0.6745,2056.4358349999998,1,3048.83
TXN_002297,2747.37,bank_decline,alternate_payment,0.9076,2493.513012,1,2747.37
TXN_002298,7343.7,insufficient_funds,retry_later,0.8242,6052.677540000001,1,7343.7
TXN_002299,3464.94,insufficient_funds,retry_later,0.5749,1991.994006,1,3464.94
TXN_002300,402.19,authentication_failed,customer_followup,0.8642,347.57259799999997,1,402.19
TXN_002301,5176.83,limit_exceeded,alternate_payment,0.7737,4005.313371,0,0.0
TXN_002302,666.43,bank_decline,alternate_payment,0.6726,448.24081799999993,1,666.43
TXN_002303,1231.55,network_error,retry_later,0.6227,766.886185,1,1231.55
TXN_002304,2322.04,network_error,retry_later,0.6135,1424.5715400000001,1,2322.04
TXN_002305,13301.97,card_expired,customer_followup,0.5547,7378.602758999999,0,0.0
TXN_002306,40534.9,authentication_failed,customer_followup,0.6628,26866.53172,1,40534.9
TXN_002307,3316.69,bank_decline,alternate_payment,0.8593,2850.031717,1,3316.69
TXN_002308,1505.38,authentication_failed,customer_followup,0.6203,933.7872140000001,1,1505.38
TXN_002309,3085.61,bank_decline,alternate_payment,0.5449,1681.3488890000003,1,3085.61
TXN_002310,4392.51,bank_decline,alternate_payment,0.733,3219.7098300000002,1,4392.51
TXN_002311,1312.03,insufficient_funds,retry_later,0.9068,1189.748804,1,1312.03
TXN_002312,10885.77,bank_decline,alternate_payment,0.6543,7122.559311,0,0.0
TXN_002313,2275.76,bank_decline,alternate_payment,0.8557,1947.3678320000001,1,2275.76
TXN_002314,2974.24,network_error,retry,0.8618,2563.2000319999997,1,2974.24
TXN_002315,3518.97,card_expired,customer_followup,0.7429,2614.242813,0,0.0
TXN_002316,2756.14,network_error,retry,0.95,2618.3329999999996,1,2756.14
TXN_002317,4183.65,limit_exceeded,alternate_payment,0.8405,3516.3578249999996,1,4183.65
TXN_002318,975.3,insufficient_funds,retry_later,0.8149,794.7719699999999,1,975.3
TXN_002319,1034.53,insufficient_funds,retry_later,0.7974,824.934222,1,1034.53
TXN_002320,601.75,authentication_failed,customer_followup,0.6466,389.09155,1,601.75
TXN_002321,2805.96,insufficient_funds,retry_later,0.5066,1421.499336,0,0.0
TXN_002322,3940.0,card_expired,customer_followup,0.6655,2622.0699999999997,0,0.0
TXN_002323,2857.7,bank_decline,alternate_payment,0.7064,2018.67928,1,2857.7
TXN_002324,9647.87,network_error,retry_later,0.5277,5091.180999,1,9647.87
TXN_002325,1797.95,authentication_failed,customer_followup,0.7216,1297.40072,0,0.0
TXN_002326,3528.9,insufficient_funds,retry_later,0.8431,2975.21559,0,0.0
TXN_002327,606.86,insufficient_funds,retry_later,0.5827,353.617322,0,0.0
TXN_002328,1227.7,card_expired,customer_followup,0.6597,809.91369,1,1227.7
TXN_002329,3624.74,network_error,retry,0.95,3443.5029999999997,1,3624.74
TXN_002330,4226.38,limit_exceeded,alternate_payment,0.7326,3096.245988,1,4226.38
TXN_002331,1347.54,authentication_failed,customer_followup,0.5771,777.6653339999999,1,1347.54
TXN_002332,1683.11,limit_exceeded,alternate_payment,0.7765,1306.9349149999998,1,1683.11
TXN_002333,396.28,limit_exceeded,alternate_payment,0.8245,326.73285999999996,1,396.28
TXN_002334,1265.18,network_error,retry,0.8392,1061.739056,1,1265.18
TXN_002335,4404.51,limit_exceeded,alternate_payment,0.6147,2707.4522970000003,1,4404.51
